,dataset,method_a,method_b,nb_doc,inter5,inter10,rappel5,rappel10,good_inter,bad_inter,type
216,Inspec,CopyRNN_News,CorrRNN,500,0.51,1.422,2.042,3.072,0.478,0.944,abstract
217,Inspec,TextRank,TextRank,500,4.998,9.884,1.966,3.476,3.476,6.408,abstract
218,Inspec,TextRank,CopyRNN_News,500,0.242,0.9,2.356,3.952,0.408,0.492,abstract
219,Inspec,CopyRNN_News,TextRank,500,0.242,0.9,2.356,3.952,0.408,0.492,abstract
220,Inspec,CopyRNN_News,CopyRNN_News,500,5.0,10.0,0.508,0.884,0.884,9.116,abstract
221,WWW,CopyRNN_News,CopyRNN_News,1330,5.0,10.0,0.281203007518797,0.4706766917293233,0.4706766917293233,9.529323308270676,abstract
222,WWW,CopyRNN_News,MPRank,1330,0.41578947368421054,1.037593984962406,0.7330827067669173,0.9962406015037594,0.2631578947368421,0.7744360902255639,abstract
223,WWW,MPRank,CopyRNN_News,1330,0.41578947368421054,1.037593984962406,0.7330827067669173,0.9962406015037594,0.2631578947368421,0.7744360902255639,abstract
224,WWW,CopyRNN_News,Kea,1330,0.45939849624060153,1.124812030075188,0.7345864661654136,1.0097744360902257,0.2571428571428571,0.8676691729323308,abstract
225,WWW,Kea,CopyRNN_News,1330,0.45939849624060153,1.124812030075188,0.7345864661654136,1.0097744360902257,0.2571428571428571,0.8676691729323308,abstract
226,WWW,CopyRNN_News,PositionRank,1330,0.3030075187969925,0.9511278195488722,0.7157894736842105,1.068421052631579,0.24060150375939848,0.7105263157894737,abstract
227,WWW,PositionRank,CopyRNN_News,1330,0.3030075187969925,0.9511278195488722,0.7157894736842105,1.068421052631579,0.24060150375939848,0.7105263157894737,abstract
228,WWW,CopyRNN_News,TextRank,1330,0.14887218045112782,0.5451127819548872,0.5353383458646617,0.9383458646616541,0.12857142857142856,0.41654135338345866,abstract
229,WWW,TextRank,CopyRNN_News,1330,0.14887218045112782,0.5451127819548872,0.5353383458646617,0.9383458646616541,0.12857142857142856,0.41654135338345866,abstract
230,WWW,CopyRNN_News,CopyRNN,1330,0.5616541353383459,1.3819548872180452,1.3015037593984962,1.7308270676691728,0.4030075187969925,0.9789473684210527,abstract
231,WWW,CopyRNN,CopyRNN_News,1330,0.5616541353383459,1.3819548872180452,1.3015037593984962,1.7308270676691728,0.4030075187969925,0.9789473684210527,abstract
232,WWW,CopyRNN_News,TfIdf,1330,0.43157894736842106,0.9285714285714286,0.706015037593985,0.9285714285714286,0.21503759398496242,0.7135338345864661,abstract
233,WWW,TfIdf,CopyRNN_News,1330,0.43157894736842106,0.9285714285714286,0.706015037593985,0.9285714285714286,0.21503759398496242,0.7135338345864661,abstract
234,WWW,CopyRNN_News,CorrRNN,1330,0.47218045112781953,1.2473684210526317,1.1729323308270676,1.5834586466165415,0.3556390977443609,0.8917293233082707,abstract
235,WWW,CorrRNN,CopyRNN_News,1330,0.47218045112781953,1.2473684210526317,1.1729323308270676,1.5834586466165415,0.3556390977443609,0.8917293233082707,abstract
236,WWW,CopyRNN_News,EmbedRank,1330,0.26090225563909775,0.8390977443609022,0.6390977443609023,1.0338345864661653,0.21052631578947367,0.6285714285714286,abstract
237,WWW,EmbedRank,CopyRNN_News,1330,0.26090225563909775,0.8390977443609022,0.6390977443609023,1.0338345864661653,0.21052631578947367,0.6285714285714286,abstract
238,WWW,CopyRNN_News,FirstPhrases,1330,0.424812030075188,1.0721804511278195,0.737593984962406,0.9669172932330827,0.24285714285714285,0.8293233082706767,abstract
239,WWW,FirstPhrases,CopyRNN_News,1330,0.424812030075188,1.0721804511278195,0.737593984962406,0.9669172932330827,0.24285714285714285,0.8293233082706767,abstract
240,WWW,MPRank,MPRank,1330,4.85187969924812,9.529323308270676,0.5864661654135338,0.7887218045112782,0.7887218045112782,8.740601503759398,abstract
241,WWW,MPRank,Kea,1330,2.8849624060150374,6.360902255639098,0.7082706766917293,0.9015037593984963,0.6834586466165413,5.677443609022556,abstract
242,WWW,Kea,MPRank,1330,2.8849624060150374,6.360902255639098,0.7082706766917293,0.9015037593984963,0.6834586466165413,5.677443609022556,abstract
243,WWW,MPRank,PositionRank,1330,1.938345864661654,4.678195488721805,0.7819548872180451,1.0278195488721804,0.5992481203007519,4.078947368421052,abstract
244,WWW,PositionRank,MPRank,1330,1.938345864661654,4.678195488721805,0.7819548872180451,1.0278195488721804,0.5992481203007519,4.078947368421052,abstract
245,WWW,MPRank,TextRank,1330,1.2714285714285714,3.6157894736842104,0.7278195488721805,0.9992481203007518,0.38571428571428573,3.2300751879699248,abstract
246,WWW,TextRank,MPRank,1330,1.2714285714285714,3.6157894736842104,0.7278195488721805,0.9992481203007518,0.38571428571428573,3.2300751879699248,abstract
247,WWW,MPRank,CopyRNN,1330,1.2285714285714286,2.6661654135338346,1.3842105263157896,1.7924812030075188,0.6593984962406015,2.006766917293233,abstract
248,WWW,CopyRNN,MPRank,1330,1.2285714285714286,2.6661654135338346,1.3842105263157896,1.7924812030075188,0.6593984962406015,2.006766917293233,abstract
249,WWW,MPRank,TfIdf,1330,2.431578947368421,5.046616541353384,0.7308270676691729,0.9112781954887218,0.5503759398496241,4.496240601503759,abstract
250,WWW,TfIdf,MPRank,1330,2.431578947368421,5.046616541353384,0.7308270676691729,0.9112781954887218,0.5503759398496241,4.496240601503759,abstract
251,WWW,MPRank,CorrRNN,1330,1.2451127819548873,2.624812030075188,1.2586466165413535,1.643609022556391,0.6135338345864662,2.011278195488722,abstract
252,WWW,CorrRNN,MPRank,1330,1.2451127819548873,2.624812030075188,1.2586466165413535,1.643609022556391,0.6135338345864662,2.011278195488722,abstract
253,WWW,MPRank,EmbedRank,1330,1.6406015037593984,4.257894736842105,0.7736842105263158,1.043609022556391,0.518796992481203,3.7390977443609024,abstract
254,WWW,EmbedRank,MPRank,1330,1.6406015037593984,4.257894736842105,0.7736842105263158,1.043609022556391,0.518796992481203,3.7390977443609024,abstract
255,WWW,MPRank,FirstPhrases,1330,3.0090225563909776,6.5774436090225565,0.7015037593984963,0.8819548872180452,0.6458646616541354,5.931578947368421,abstract
256,WWW,FirstPhrases,MPRank,1330,3.0090225563909776,6.5774436090225565,0.7015037593984963,0.8819548872180452,0.6458646616541354,5.931578947368421,abstract
257,WWW,Kea,Kea,1330,4.85187969924812,9.529323308270676,0.58796992481203,0.7962406015037594,0.7962406015037594,8.733082706766917,abstract
258,WWW,Kea,PositionRank,1330,2.3721804511278197,5.617293233082707,0.750375939849624,0.9924812030075187,0.6421052631578947,4.975187969924812,abstract
259,WWW,PositionRank,Kea,1330,2.3721804511278197,5.617293233082707,0.750375939849624,0.9924812030075187,0.6421052631578947,4.975187969924812,abstract
260,WWW,Kea,TextRank,1330,1.6142857142857143,4.502255639097744,0.7112781954887218,0.9759398496240601,0.41654135338345866,4.085714285714285,abstract
261,WWW,TextRank,Kea,1330,1.6142857142857143,4.502255639097744,0.7112781954887218,0.9759398496240601,0.41654135338345866,4.085714285714285,abstract
262,WWW,Kea,CopyRNN,1330,1.2233082706766918,2.5924812030075186,1.3977443609022557,1.7984962406015037,0.6609022556390978,1.931578947368421,abstract
263,WWW,CopyRNN,Kea,1330,1.2233082706766918,2.5924812030075186,1.3977443609022557,1.7984962406015037,0.6609022556390978,1.931578947368421,abstract
264,WWW,Kea,TfIdf,1330,3.718045112781955,6.738345864661654,0.6466165413533834,0.8601503759398497,0.6090225563909775,6.129323308270677,abstract
265,WWW,TfIdf,Kea,1330,3.718045112781955,6.738345864661654,0.6466165413533834,0.8601503759398497,0.6090225563909775,6.129323308270677,abstract
266,WWW,Kea,CorrRNN,1330,1.3428571428571427,2.81203007518797,1.2586466165413535,1.630075187969925,0.6345864661654136,2.177443609022556,abstract
267,WWW,CorrRNN,Kea,1330,1.3428571428571427,2.81203007518797,1.2586466165413535,1.630075187969925,0.6345864661654136,2.177443609022556,abstract
268,WWW,Kea,EmbedRank,1330,1.8293233082706768,4.793984962406015,0.7586466165413533,1.0330827067669173,0.5368421052631579,4.257142857142857,abstract
269,WWW,EmbedRank,Kea,1330,1.8293233082706768,4.793984962406015,0.7586466165413533,1.0330827067669173,0.5368421052631579,4.257142857142857,abstract
270,WWW,Kea,FirstPhrases,1330,3.1984962406015036,7.321052631578947,0.7075187969924812,0.8578947368421053,0.6774436090225564,6.643609022556391,abstract
271,WWW,FirstPhrases,Kea,1330,3.1984962406015036,7.321052631578947,0.7075187969924812,0.8578947368421053,0.6774436090225564,6.643609022556391,abstract
272,WWW,PositionRank,PositionRank,1330,4.85187969924812,9.529323308270676,0.5345864661654135,0.8383458646616542,0.8383458646616542,8.690977443609022,abstract
273,WWW,PositionRank,TextRank,1330,3.174436090225564,6.916541353383459,0.5796992481203007,0.8932330827067669,0.5413533834586466,6.375187969924812,abstract
274,WWW,TextRank,PositionRank,1330,3.174436090225564,6.916541353383459,0.5796992481203007,0.8932330827067669,0.5413533834586466,6.375187969924812,abstract
275,WWW,PositionRank,CopyRNN,1330,1.0330827067669173,2.6586466165413536,1.3842105263157896,1.8120300751879699,0.6894736842105263,1.9691729323308271,abstract
276,WWW,CopyRNN,PositionRank,1330,1.0330827067669173,2.6586466165413536,1.3842105263157896,1.8120300751879699,0.6894736842105263,1.9691729323308271,abstract
277,WWW,PositionRank,TfIdf,1330,2.2090225563909773,5.618796992481203,0.7601503759398496,0.9759398496240601,0.5353383458646617,5.083458646616541,abstract
278,WWW,TfIdf,PositionRank,1330,2.2090225563909773,5.618796992481203,0.7601503759398496,0.9759398496240601,0.5353383458646617,5.083458646616541,abstract
279,WWW,PositionRank,CorrRNN,1330,1.2323308270676692,2.9293233082706767,1.2210526315789474,1.6270676691729324,0.6796992481203008,2.249624060150376,abstract
280,WWW,CorrRNN,PositionRank,1330,1.2323308270676692,2.9293233082706767,1.2210526315789474,1.6270676691729324,0.6796992481203008,2.249624060150376,abstract
281,WWW,PositionRank,EmbedRank,1330,2.957894736842105,6.77593984962406,0.6518796992481203,0.9789473684210527,0.6330827067669172,6.142857142857143,abstract
282,WWW,EmbedRank,PositionRank,1330,2.957894736842105,6.77593984962406,0.6518796992481203,0.9789473684210527,0.6330827067669172,6.142857142857143,abstract
283,WWW,PositionRank,FirstPhrases,1330,2.1052631578947367,4.970676691729324,0.7541353383458647,0.981203007518797,0.5962406015037593,4.374436090225564,abstract
284,WWW,FirstPhrases,PositionRank,1330,2.1052631578947367,4.970676691729324,0.7541353383458647,0.981203007518797,0.5962406015037593,4.374436090225564,abstract
285,WWW,TextRank,TextRank,1330,4.85187969924812,9.529323308270676,0.29473684210526313,0.5962406015037593,0.5962406015037593,8.933082706766918,abstract
286,WWW,TextRank,CopyRNN,1330,0.6,1.9428571428571428,1.3421052631578947,1.7834586466165414,0.47593984962406016,1.4669172932330827,abstract
287,WWW,CopyRNN,TextRank,1330,0.6,1.9428571428571428,1.3421052631578947,1.7834586466165414,0.47593984962406016,1.4669172932330827,abstract
288,WWW,TextRank,TfIdf,1330,1.6789473684210525,5.453383458646616,0.6857142857142857,0.9007518796992481,0.3684210526315789,5.084962406015038,abstract
289,WWW,TfIdf,TextRank,1330,1.6789473684210525,5.453383458646616,0.6857142857142857,0.9007518796992481,0.3684210526315789,5.084962406015038,abstract
290,WWW,TextRank,CorrRNN,1330,0.7984962406015037,2.2661654135338347,1.168421052631579,1.5842105263157895,0.48045112781954885,1.7857142857142858,abstract
291,WWW,CorrRNN,TextRank,1330,0.7984962406015037,2.2661654135338347,1.168421052631579,1.5842105263157895,0.48045112781954885,1.7857142857142858,abstract
292,WWW,TextRank,EmbedRank,1330,2.7578947368421054,6.529323308270676,0.5278195488721804,0.8714285714285714,0.49849624060150377,6.030827067669173,abstract
293,WWW,EmbedRank,TextRank,1330,2.7578947368421054,6.529323308270676,0.5278195488721804,0.8714285714285714,0.49849624060150377,6.030827067669173,abstract
294,WWW,TextRank,FirstPhrases,1330,1.3180451127819548,3.6225563909774436,0.7112781954887218,0.9624060150375939,0.37293233082706767,3.249624060150376,abstract
295,WWW,FirstPhrases,TextRank,1330,1.3180451127819548,3.6225563909774436,0.7112781954887218,0.9624060150375939,0.37293233082706767,3.249624060150376,abstract
296,WWW,CopyRNN,CopyRNN,1330,5.0,10.0,1.2330827067669172,1.6631578947368422,1.6631578947368422,8.336842105263157,abstract
297,WWW,CopyRNN,TfIdf,1330,1.1007518796992481,2.181203007518797,1.4037593984962407,1.7954887218045112,0.5406015037593985,1.6406015037593984,abstract
298,WWW,TfIdf,CopyRNN,1330,1.1007518796992481,2.181203007518797,1.4037593984962407,1.7954887218045112,0.5406015037593985,1.6406015037593984,abstract
299,WWW,CopyRNN,CorrRNN,1330,2.4593984962406017,4.990977443609022,1.4473684210526316,1.875187969924812,1.256390977443609,3.7345864661654136,abstract
300,WWW,CorrRNN,CopyRNN,1330,2.4593984962406017,4.990977443609022,1.4473684210526316,1.875187969924812,1.256390977443609,3.7345864661654136,abstract
301,WWW,CopyRNN,EmbedRank,1330,1.0075187969924813,2.518796992481203,1.3518796992481203,1.805263157894737,0.631578947368421,1.887218045112782,abstract
302,WWW,EmbedRank,CopyRNN,1330,1.0075187969924813,2.518796992481203,1.3518796992481203,1.805263157894737,0.631578947368421,1.887218045112782,abstract
303,WWW,CopyRNN,FirstPhrases,1330,1.1902255639097745,2.5443609022556393,1.3864661654135337,1.7721804511278196,0.6300751879699248,1.9142857142857144,abstract
304,WWW,FirstPhrases,CopyRNN,1330,1.1902255639097745,2.5443609022556393,1.3864661654135337,1.7721804511278196,0.6300751879699248,1.9142857142857144,abstract
305,WWW,TfIdf,TfIdf,1330,4.85187969924812,9.529323308270676,0.5488721804511278,0.6729323308270677,0.6729323308270677,8.85639097744361,abstract
306,WWW,TfIdf,CorrRNN,1330,1.1796992481203008,2.443609022556391,1.2676691729323308,1.6180451127819548,0.5233082706766917,1.9203007518796993,abstract
307,WWW,CorrRNN,TfIdf,1330,1.1796992481203008,2.443609022556391,1.2676691729323308,1.6180451127819548,0.5233082706766917,1.9203007518796993,abstract
308,WWW,TfIdf,EmbedRank,1330,1.8263157894736841,5.0887218045112785,0.7458646616541353,0.981203007518797,0.46541353383458645,4.6233082706766915,abstract
309,WWW,EmbedRank,TfIdf,1330,1.8263157894736841,5.0887218045112785,0.7458646616541353,0.981203007518797,0.46541353383458645,4.6233082706766915,abstract
310,WWW,TfIdf,FirstPhrases,1330,2.312781954887218,4.81203007518797,0.7548872180451128,0.91203007518797,0.5,4.31203007518797,abstract
311,WWW,FirstPhrases,TfIdf,1330,2.312781954887218,4.81203007518797,0.7548872180451128,0.91203007518797,0.5,4.31203007518797,abstract
312,WWW,CorrRNN,CorrRNN,1330,4.999248120300752,9.936090225563909,1.0706766917293233,1.4684210526315788,1.4684210526315788,8.46766917293233,abstract
313,WWW,CorrRNN,EmbedRank,1330,1.0962406015037593,2.6654135338345863,1.199248120300752,1.630075187969925,0.6120300751879699,2.0533834586466164,abstract
314,WWW,EmbedRank,CorrRNN,1330,1.0962406015037593,2.6654135338345863,1.199248120300752,1.630075187969925,0.6120300751879699,2.0533834586466164,abstract
315,WWW,CorrRNN,FirstPhrases,1330,1.2954887218045112,2.6548872180451126,1.2428571428571429,1.606766917293233,0.6007518796992481,2.0541353383458647,abstract
316,WWW,FirstPhrases,CorrRNN,1330,1.2954887218045112,2.6548872180451126,1.2428571428571429,1.606766917293233,0.6007518796992481,2.0541353383458647,abstract
317,WWW,EmbedRank,EmbedRank,1330,4.85187969924812,9.529323308270676,0.4406015037593985,0.7736842105263158,0.7736842105263158,8.75563909774436,abstract
318,WWW,EmbedRank,FirstPhrases,1330,1.499248120300752,4.083458646616541,0.7759398496240602,1.0233082706766918,0.48947368421052634,3.593984962406015,abstract
319,WWW,FirstPhrases,EmbedRank,1330,1.499248120300752,4.083458646616541,0.7759398496240602,1.0233082706766918,0.48947368421052634,3.593984962406015,abstract
320,WWW,FirstPhrases,FirstPhrases,1330,4.85187969924812,9.529323308270676,0.5804511278195489,0.7390977443609023,0.7390977443609023,8.790225563909775,abstract
321,KP20k,EmbedRank,EmbedRank,20000,4.9982,9.963,0.546,0.94555,0.94555,9.01745,abstract
322,KP20k,EmbedRank,CopyRNN,20000,0.94405,2.55605,1.598,2.1988,0.73225,1.8238,abstract
323,KP20k,CopyRNN,EmbedRank,20000,0.94405,2.55605,1.598,2.1988,0.73225,1.8238,abstract
324,KP20k,EmbedRank,Kea,20000,1.88185,5.16365,0.95325,1.3279,0.67645,4.4872,abstract
325,KP20k,Kea,EmbedRank,20000,1.88185,5.16365,0.95325,1.3279,0.67645,4.4872,abstract
326,KP20k,EmbedRank,CorrRNN,20000,0.9483,2.4315,1.39985,1.93655,0.67315,1.75835,abstract
327,KP20k,CorrRNN,EmbedRank,20000,0.9483,2.4315,1.39985,1.93655,0.67315,1.75835,abstract
328,KP20k,EmbedRank,TextRank,20000,2.7077,6.68655,0.6686,1.09605,0.61365,6.0729,abstract
329,KP20k,TextRank,EmbedRank,20000,2.7077,6.68655,0.6686,1.09605,0.61365,6.0729,abstract
330,KP20k,EmbedRank,TfIdf,20000,1.92295,5.54955,0.87025,1.2337,0.57835,4.9712,abstract
331,KP20k,TfIdf,EmbedRank,20000,1.92295,5.54955,0.87025,1.2337,0.57835,4.9712,abstract
332,KP20k,EmbedRank,FirstPhrases,20000,1.4595,4.28485,0.9969,1.35115,0.63495,3.6499,abstract
333,KP20k,FirstPhrases,EmbedRank,20000,1.4595,4.28485,0.9969,1.35115,0.63495,3.6499,abstract
334,KP20k,EmbedRank,CopyRNN_News,20000,0.28015,0.9038,0.7745,1.24835,0.20885,0.69495,abstract
335,KP20k,CopyRNN_News,EmbedRank,20000,0.28015,0.9038,0.7745,1.24835,0.20885,0.69495,abstract
336,KP20k,EmbedRank,MPRank,20000,1.5942,4.39815,0.97535,1.3614,0.6399,3.75825,abstract
337,KP20k,MPRank,EmbedRank,20000,1.5942,4.39815,0.97535,1.3614,0.6399,3.75825,abstract
338,KP20k,EmbedRank,PositionRank,20000,2.87995,6.8273,0.8105,1.2381,0.7728,6.0545,abstract
339,KP20k,PositionRank,EmbedRank,20000,2.87995,6.8273,0.8105,1.2381,0.7728,6.0545,abstract
340,KP20k,CopyRNN,CopyRNN,20000,4.9998,9.9989,1.4142,1.9862,1.9862,8.0127,abstract
341,KP20k,CopyRNN,Kea,20000,1.30725,2.90585,1.6389,2.20365,0.84155,2.0643,abstract
342,KP20k,Kea,CopyRNN,20000,1.30725,2.90585,1.6389,2.20365,0.84155,2.0643,abstract
343,KP20k,CopyRNN,CorrRNN,20000,2.44385,5.15365,1.6779,2.2259,1.42495,3.7287,abstract
344,KP20k,CorrRNN,CopyRNN,20000,2.44385,5.15365,1.6779,2.2259,1.42495,3.7287,abstract
345,KP20k,CopyRNN,TextRank,20000,0.62145,2.0895,1.5638,2.17595,0.5745,1.515,abstract
346,KP20k,TextRank,CopyRNN,20000,0.62145,2.0895,1.5638,2.17595,0.5745,1.515,abstract
347,KP20k,CopyRNN,TfIdf,20000,1.0526,2.35965,1.61145,2.1835,0.66925,1.6904,abstract
348,KP20k,TfIdf,CopyRNN,20000,1.0526,2.35965,1.61145,2.1835,0.66925,1.6904,abstract
349,KP20k,CopyRNN,FirstPhrases,20000,1.35045,2.80885,1.635,2.1943,0.8329,1.97595,abstract
350,KP20k,FirstPhrases,CopyRNN,20000,1.35045,2.80885,1.635,2.1943,0.8329,1.97595,abstract
351,KP20k,CopyRNN,CopyRNN_News,20000,0.6128,1.57055,1.5109,2.0879,0.4102,1.16035,abstract
352,KP20k,CopyRNN_News,CopyRNN,20000,0.6128,1.57055,1.5109,2.0879,0.4102,1.16035,abstract
353,KP20k,CopyRNN,MPRank,20000,1.3194,2.8637,1.63955,2.20765,0.8347,2.029,abstract
354,KP20k,MPRank,CopyRNN,20000,1.3194,2.8637,1.63955,2.20765,0.8347,2.029,abstract
355,KP20k,CopyRNN,PositionRank,20000,1.12525,2.84295,1.61935,2.2083,0.84355,1.9994,abstract
356,KP20k,PositionRank,CopyRNN,20000,1.12525,2.84295,1.61935,2.2083,0.84355,1.9994,abstract
357,KP20k,Kea,Kea,20000,4.9982,9.963,0.737,1.05915,1.05915,8.90385,abstract
358,KP20k,Kea,CorrRNN,20000,1.3997,2.92755,1.43815,1.9262,0.79795,2.1296,abstract
359,KP20k,CorrRNN,Kea,20000,1.3997,2.92755,1.43815,1.9262,0.79795,2.1296,abstract
360,KP20k,Kea,TextRank,20000,1.7735,5.0899,0.8884,1.26265,0.5608,4.5291,abstract
361,KP20k,TextRank,Kea,20000,1.7735,5.0899,0.8884,1.26265,0.5608,4.5291,abstract
362,KP20k,Kea,TfIdf,20000,3.40505,6.6634,0.8021,1.1591,0.76675,5.89665,abstract
363,KP20k,TfIdf,Kea,20000,3.40505,6.6634,0.8021,1.1591,0.76675,5.89665,abstract
364,KP20k,Kea,FirstPhrases,20000,3.0391,7.3424,0.91745,1.181,0.91935,6.42305,abstract
365,KP20k,FirstPhrases,Kea,20000,3.0391,7.3424,0.91745,1.181,0.91935,6.42305,abstract
366,KP20k,Kea,CopyRNN_News,20000,0.4855,1.22645,0.90765,1.29395,0.27715,0.9493,abstract
367,KP20k,CopyRNN_News,Kea,20000,0.4855,1.22645,0.90765,1.29395,0.27715,0.9493,abstract
368,KP20k,Kea,MPRank,20000,2.8983,6.55845,0.9189,1.2258,0.88975,5.6687,abstract
369,KP20k,MPRank,Kea,20000,2.8983,6.55845,0.9189,1.2258,0.88975,5.6687,abstract
370,KP20k,Kea,PositionRank,20000,2.5842,6.19415,0.93255,1.2851,0.8398,5.35435,abstract
371,KP20k,PositionRank,Kea,20000,2.5842,6.19415,0.93255,1.2851,0.8398,5.35435,abstract
372,KP20k,CorrRNN,CorrRNN,20000,4.9992,9.9285,1.19175,1.66545,1.66545,8.26305,abstract
373,KP20k,CorrRNN,TextRank,20000,0.7237,2.1585,1.34075,1.87865,0.5512,1.6073,abstract
374,KP20k,TextRank,CorrRNN,20000,0.7237,2.1585,1.34075,1.87865,0.5512,1.6073,abstract
375,KP20k,CorrRNN,TfIdf,20000,1.08915,2.3733,1.4125,1.9013,0.6309,1.7424,abstract
376,KP20k,TfIdf,CorrRNN,20000,1.08915,2.3733,1.4125,1.9013,0.6309,1.7424,abstract
377,KP20k,CorrRNN,FirstPhrases,20000,1.4125,2.7731,1.4364,1.9246,0.7824,1.9907,abstract
378,KP20k,FirstPhrases,CorrRNN,20000,1.4125,2.7731,1.4364,1.9246,0.7824,1.9907,abstract
379,KP20k,CorrRNN,CopyRNN_News,20000,0.5061,1.3847,1.3182,1.81475,0.36275,1.02195,abstract
380,KP20k,CopyRNN_News,CorrRNN,20000,0.5061,1.3847,1.3182,1.81475,0.36275,1.02195,abstract
381,KP20k,CorrRNN,MPRank,20000,1.3135,2.69905,1.4537,1.95795,0.76435,1.9347,abstract
382,KP20k,MPRank,CorrRNN,20000,1.3135,2.69905,1.4537,1.95795,0.76435,1.9347,abstract
383,KP20k,CorrRNN,PositionRank,20000,1.25215,2.87105,1.4003,1.9292,0.8022,2.06885,abstract
384,KP20k,PositionRank,CorrRNN,20000,1.25215,2.87105,1.4003,1.9292,0.8022,2.06885,abstract
385,KP20k,TextRank,TextRank,20000,4.9982,9.963,0.3684,0.7644,0.7644,9.1986,abstract
386,KP20k,TextRank,TfIdf,20000,2.0422,6.26985,0.7937,1.1361,0.49505,5.7748,abstract
387,KP20k,TfIdf,TextRank,20000,2.0422,6.26985,0.7937,1.1361,0.49505,5.7748,abstract
388,KP20k,TextRank,FirstPhrases,20000,1.28275,3.8804,0.92225,1.2909,0.5151,3.3653,abstract
389,KP20k,FirstPhrases,TextRank,20000,1.28275,3.8804,0.92225,1.2909,0.5151,3.3653,abstract
390,KP20k,TextRank,CopyRNN_News,20000,0.13075,0.5922,0.6428,1.13795,0.13865,0.45355,abstract
391,KP20k,CopyRNN_News,TextRank,20000,0.13075,0.5922,0.6428,1.13795,0.13865,0.45355,abstract
392,KP20k,TextRank,MPRank,20000,1.2439,3.8162,0.9189,1.3201,0.5013,3.3149,abstract
393,KP20k,MPRank,TextRank,20000,1.2439,3.8162,0.9189,1.3201,0.5013,3.3149,abstract
394,KP20k,TextRank,PositionRank,20000,3.0628,7.0571,0.72075,1.15125,0.67915,6.37795,abstract
395,KP20k,PositionRank,TextRank,20000,3.0628,7.0571,0.72075,1.15125,0.67915,6.37795,abstract
396,KP20k,TfIdf,TfIdf,20000,4.9982,9.963,0.6079,0.8668,0.8668,9.0962,abstract
397,KP20k,TfIdf,FirstPhrases,20000,1.9046,4.49755,0.957,1.26115,0.6473,3.85025,abstract
398,KP20k,FirstPhrases,TfIdf,20000,1.9046,4.49755,0.957,1.26115,0.6473,3.85025,abstract
399,KP20k,TfIdf,CopyRNN_News,20000,0.4033,0.96395,0.8035,1.1595,0.21965,0.7443,abstract
400,KP20k,CopyRNN_News,TfIdf,20000,0.4033,0.96395,0.8035,1.1595,0.21965,0.7443,abstract
401,KP20k,TfIdf,MPRank,20000,2.13475,4.83215,0.9166,1.234,0.6899,4.14225,abstract
402,KP20k,MPRank,TfIdf,20000,2.13475,4.83215,0.9166,1.234,0.6899,4.14225,abstract
403,KP20k,TfIdf,PositionRank,20000,2.33485,6.0889,0.88995,1.2412,0.6917,5.3972,abstract
404,KP20k,PositionRank,TfIdf,20000,2.33485,6.0889,0.88995,1.2412,0.6917,5.3972,abstract
405,KP20k,FirstPhrases,FirstPhrases,20000,4.9982,9.963,0.75525,1.0418,1.0418,8.9212,abstract
406,KP20k,FirstPhrases,CopyRNN_News,20000,0.47845,1.21695,0.9233,1.2795,0.27485,0.9421,abstract
407,KP20k,CopyRNN_News,FirstPhrases,20000,0.47845,1.21695,0.9233,1.2795,0.27485,0.9421,abstract
408,KP20k,FirstPhrases,MPRank,20000,3.2179,6.97495,0.8894,1.20985,0.88925,6.0857,abstract
409,KP20k,MPRank,FirstPhrases,20000,3.2179,6.97495,0.8894,1.20985,0.88925,6.0857,abstract
410,KP20k,FirstPhrases,PositionRank,20000,2.2267,5.3599,0.9624,1.3082,0.79985,4.56005,abstract
411,KP20k,PositionRank,FirstPhrases,20000,2.2267,5.3599,0.9624,1.3082,0.79985,4.56005,abstract
412,KP20k,CopyRNN_News,CopyRNN_News,20000,5.0,9.9996,0.30925,0.5126,0.5126,9.487,abstract
413,KP20k,CopyRNN_News,MPRank,20000,0.48205,1.22185,0.91265,1.29895,0.27105,0.9508,abstract
414,KP20k,MPRank,CopyRNN_News,20000,0.48205,1.22185,0.91265,1.29895,0.27105,0.9508,abstract
415,KP20k,CopyRNN_News,PositionRank,20000,0.30465,1.043,0.86145,1.3223,0.2566,0.7864,abstract
416,KP20k,PositionRank,CopyRNN_News,20000,0.30465,1.043,0.86145,1.3223,0.2566,0.7864,abstract
417,KP20k,MPRank,MPRank,20000,4.9982,9.963,0.7408,1.05745,1.05745,8.90555,abstract
418,KP20k,MPRank,PositionRank,20000,2.0077,4.99495,0.98165,1.3558,0.76795,4.227,abstract
419,KP20k,PositionRank,MPRank,20000,2.0077,4.99495,0.98165,1.3558,0.76795,4.227,abstract
420,KP20k,PositionRank,PositionRank,20000,4.9982,9.963,0.65135,1.06635,1.06635,8.89665,abstract
421,SemEval-2010,MPRank,MPRank,100,5.0,10.0,1.11,1.73,1.73,8.27,full
422,SemEval-2010,MPRank,EmbedRank,100,0.14,0.48,1.26,1.93,0.11,0.37,full
423,SemEval-2010,EmbedRank,MPRank,100,0.14,0.48,1.26,1.93,0.11,0.37,full
424,SemEval-2010,MPRank,TfIdf,100,1.55,3.52,1.89,2.85,1.01,2.51,full
425,SemEval-2010,TfIdf,MPRank,100,1.55,3.52,1.89,2.85,1.01,2.51,full
